pk_woo_id,status,fk_operation_id,operation_key,operation_description,duration,duration_unit,predecessor_operation_key,fk_required_skill_id,required_skill_desc,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,confirmed_work,confirmed_work_unit,fk_assigned_technician_id,operation_type,operation_subtype,operation_order,fk_asset_id,priority_score
865,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,98.0,5
866,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,98.0,5
867,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,98.0,5
848,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,99.0,5
849,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,99.0,5
850,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,99.0,5
851,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,99.0,5
852,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,99.0,5
853,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,99.0,5
854,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,99.0,5
855,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,99.0,5
856,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,99.0,5
857,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,99.0,5
868,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,100.0,5
869,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,100.0,5
870,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,100.0,5
871,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,100.0,5
872,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,100.0,5
873,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,100.0,5
874,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,100.0,5
875,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,100.0,5
876,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,100.0,5
877,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,100.0,5
880,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,101.0,5
881,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,101.0,5
882,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,101.0,5
883,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,101.0,5
884,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,101.0,5
885,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,101.0,5
886,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,101.0,5
887,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,101.0,5
888,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,101.0,5
889,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,101.0,5
890,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,102.0,5
891,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,102.0,5
892,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,102.0,5
893,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,102.0,5
894,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,102.0,5
895,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,102.0,5
896,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,102.0,5
897,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,102.0,5
898,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,102.0,5
899,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,102.0,5
900,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,103.0,5
901,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,103.0,5
902,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,103.0,5
903,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,103.0,5
904,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,103.0,5
905,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,103.0,5
906,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,103.0,5
907,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,103.0,5
908,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,103.0,5
909,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,103.0,5
910,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,104.0,5
911,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,104.0,5
912,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,104.0,5
913,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,104.0,5
914,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,104.0,5
915,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,104.0,5
916,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,104.0,5
917,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,104.0,5
918,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,104.0,5
919,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,104.0,5
920,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,,5
921,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,,5
922,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,,5
923,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,,5
924,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,,5
925,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,,5
926,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,,5
927,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,,5
928,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,,5
929,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,,5
930,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,106.0,5
931,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,106.0,5
932,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,106.0,5
933,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,106.0,5
934,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,106.0,5
935,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,106.0,5
936,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,106.0,5
937,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,106.0,5
938,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,106.0,5
939,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,106.0,5
940,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,107.0,5
941,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,107.0,5
942,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,107.0,5
943,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,107.0,5
944,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,107.0,5
945,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,107.0,5
946,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,107.0,5
947,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,107.0,5
948,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,107.0,5
949,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,107.0,5
950,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,108.0,5
951,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,108.0,5
952,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,108.0,5
953,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,108.0,5
954,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,108.0,5
955,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,108.0,5
956,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,108.0,5
957,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,108.0,5
958,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,108.0,5
959,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,108.0,5
961,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,109.0,5
962,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,109.0,5
963,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,109.0,5
964,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,109.0,5
965,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,109.0,5
966,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,109.0,5
967,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,109.0,5
968,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,109.0,5
969,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,109.0,5
970,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,109.0,5
975,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,110.0,1
976,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,110.0,1
977,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,110.0,1
